refshort,taxon,fragment_id,plot_id,fragment_plot_comb,fragment_area,patch_type,latitude,longitude,control_cont_frag,sampling_design,sampling_effort,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
Pinho_2019f,Plantae,Una_IFR21,IFR21,Una_IFR21_IFR21,200,fragmented,-14.99280025,-39.12159706,yes,standardized_subsamples,NA,1000,74.9064,92.3446,4,1.2328,60.574,96.841,37.9903,92.2379,0.0951,0.2785
Pinho_2019f,Plantae,Una_IFR21,IFR21,Una_IFR21_IFR21,200,fragmented,-14.99280025,-39.12159706,yes,standardized_subsamples,NA,1200,85.1276,91.3108,5,1.0726,60.2267,96.7922,38.1193,91.218,0.1032,0.2234
Pinho_2019f,Plantae,Una_IFR21,IFR21,Una_IFR21_IFR21,200,fragmented,-14.99280025,-39.12159706,yes,standardized_subsamples,NA,1400,95.995,91.1894,6,0.9499,59.9952,96.8279,38.4259,91.0797,0.1048,0.2144
Pinho_2019f,Plantae,Una_IFR21,IFR21,Una_IFR21_IFR21,200,fragmented,-14.99280025,-39.12159706,yes,standardized_subsamples,NA,1600,104.5117,89.2231,7,0.8537,63.3115,96.6093,42.3731,89.0543,0.102,0.2373
Pinho_2019f,Plantae,Una_IFR21,IFR21,Una_IFR21_IFR21,200,fragmented,-14.99280025,-39.12159706,yes,standardized_subsamples,NA,1800,82.1724,87.2296,11,1.0615,81.13,96.4657,42.1597,86.9289,0.0946,0.2765
Pinho_2019f,Plantae,Una_IFR21,IFR21,Una_IFR21_IFR21,200,fragmented,-14.99280025,-39.12159706,yes,standardized_subsamples,NA,2000,100.9531,86.9073,11,0.8609,70.5118,96.3672,41.8105,85.9862,0.0909,0.3022
Pinho_2019f,Plantae,Una_IICO21,IICO21,Una_IICO21_IICO21,2000,continuous,-15.13780402,-39.141211,yes,standardized_subsamples,NA,200,14.6264,100,1,6.8369,0,0,0,100,0.0113,0
Pinho_2019f,Plantae,Una_IICO21,IICO21,Una_IICO21_IICO21,2000,continuous,-15.13780402,-39.141211,yes,standardized_subsamples,NA,400,52.3609,97.5806,1,1.8636,0,0,12.0616,97.5806,0.0069,0
Pinho_2019f,Plantae,Una_IICO21,IICO21,Una_IICO21_IICO21,2000,continuous,-15.13780402,-39.141211,yes,standardized_subsamples,NA,600,55.6497,93.1884,2,1.6746,83.2091,97.8,25.8633,92.8986,0.0457,0.5983
Pinho_2019f,Plantae,Una_IICO21,IICO21,Una_IICO21_IICO21,2000,continuous,-15.13780402,-39.141211,yes,standardized_subsamples,NA,800,195.5097,93.8903,1,0.4802,0,0,20.768,93.8903,0.0054,0
Pinho_2019f,Plantae,Una_IICO21,IICO21,Una_IICO21_IICO21,2000,continuous,-15.13780402,-39.141211,yes,standardized_subsamples,NA,1000,311.7423,95.951,1,0.3078,0,0,13.9444,95.951,0.004,0
Pinho_2019f,Plantae,Una_IICO21,IICO21,Una_IICO21_IICO21,2000,continuous,-15.13780402,-39.141211,yes,standardized_subsamples,NA,1200,222.296,95.3946,2,0.4291,58.8377,98.7957,15.4652,95.376,0.0697,0.4854
Pinho_2019f,Plantae,Una_IICO21,IICO21,Una_IICO21_IICO21,2000,continuous,-15.13780402,-39.141211,yes,standardized_subsamples,NA,1400,297.2024,94.3666,2,0.3175,65.7826,98.563,17.561,94.0643,0.028,0.7774
Pinho_2019f,Plantae,Una_IICO21,IICO21,Una_IICO21_IICO21,2000,continuous,-15.13780402,-39.141211,yes,standardized_subsamples,NA,1600,151.6823,92.3198,5,0.6086,63.0047,98.4716,18.9082,91.5824,0.0633,0.5084
Pinho_2019f,Plantae,Una_IICO21,IICO21,Una_IICO21_IICO21,2000,continuous,-15.13780402,-39.141211,yes,standardized_subsamples,NA,1800,117.5308,90.7754,8,0.7724,82.6039,98.1923,22.2105,88.7951,0.0643,0.4994
Pinho_2019f,Plantae,Una_IICO21,IICO21,Una_IICO21_IICO21,2000,continuous,-15.13780402,-39.141211,yes,standardized_subsamples,NA,2000,231.9113,90.717,5,0.3912,63.0047,98.0538,22.9006,89.6269,0.0663,0.5033
Pinho_2019f,Plantae,Una_IIFR11,IIFR11,Una_IIFR11_IIFR11,200,fragmented,-15.13249103,-39.18113094,yes,standardized_subsamples,NA,200,13.3282,95.0617,1,7.1324,0,0,16.7861,95.0617,0.0124,0
Pinho_2019f,Plantae,Una_IIFR11,IIFR11,Una_IIFR11_IIFR11,200,fragmented,-15.13249103,-39.18113094,yes,standardized_subsamples,NA,400,23.4975,86.6029,2,3.6856,147.0944,98.6526,21.6854,86.4434,0.0717,0.4686
Pinho_2019f,Plantae,Una_IIFR11,IIFR11,Una_IIFR11_IIFR11,200,fragmented,-15.13249103,-39.18113094,yes,standardized_subsamples,NA,600,99.3559,83.7345,1,0.8428,0,0,39.6695,83.7345,0.0089,0
Pinho_2019f,Plantae,Una_IIFR11,IIFR11,Una_IIFR11_IIFR11,200,fragmented,-15.13249103,-39.18113094,yes,standardized_subsamples,NA,800,180.4505,86.2283,1,0.4779,0,0,41.1894,86.2283,0.0077,0
Pinho_2019f,Plantae,Una_IIFR11,IIFR11,Una_IIFR11_IIFR11,200,fragmented,-15.13249103,-39.18113094,yes,standardized_subsamples,NA,1000,44.7881,82.7559,6,1.8477,77.8153,95.9495,44.3017,82.5959,0.1089,0.1841
Pinho_2019f,Plantae,Una_IIFR11,IIFR11,Una_IIFR11_IIFR11,200,fragmented,-15.13249103,-39.18113094,yes,standardized_subsamples,NA,1200,47.8605,82.4911,8,1.7236,82.6524,96.2704,41.1983,82.2487,0.1074,0.1945
Pinho_2019f,Plantae,Una_IIFR11,IIFR11,Una_IIFR11_IIFR11,200,fragmented,-15.13249103,-39.18113094,yes,standardized_subsamples,NA,1400,42.8119,81.4825,12,1.9033,79.1967,96.0911,43.0205,81.2629,0.1172,0.1262
Pinho_2019f,Plantae,Una_IIFR11,IIFR11,Una_IIFR11_IIFR11,200,fragmented,-15.13249103,-39.18113094,yes,standardized_subsamples,NA,1600,55.9238,81.8278,12,1.4632,70.9685,95.7667,45.7361,81.4901,0.1095,0.1826
Pinho_2019f,Plantae,Una_IIFR11,IIFR11,Una_IIFR11_IIFR11,200,fragmented,-15.13249103,-39.18113094,yes,standardized_subsamples,NA,1800,78.0103,82.7215,11,1.0604,70.8086,95.8227,46.0843,82.0791,0.1097,0.1857
Pinho_2019f,Plantae,Una_IIFR11,IIFR11,Una_IIFR11_IIFR11,200,fragmented,-15.13249103,-39.18113094,yes,standardized_subsamples,NA,2000,96.6573,83.2035,11,0.8608,73.0242,95.704,47.402,83.1222,0.1201,0.111
Pinho_2019f,Plantae,Una_IIFR21,IIFR21,Una_IIFR21_IIFR21,200,fragmented,-15.11340806,-39.13728601,yes,standardized_subsamples,NA,200,5.4092,76.2195,2,14.0908,65.7826,88.5463,103.6335,75.6098,0.0809,0.3905
Pinho_2019f,Plantae,Una_IIFR21,IIFR21,Una_IIFR21_IIFR21,200,fragmented,-15.11340806,-39.13728601,yes,standardized_subsamples,NA,400,22.2426,81.717,2,3.6739,58.8377,92.2607,82.6827,75.0397,0.0221,0.813
Pinho_2019f,Plantae,Una_IIFR21,IIFR21,Una_IIFR21_IIFR21,200,fragmented,-15.11340806,-39.13728601,yes,standardized_subsamples,NA,600,46.7354,78.7746,2,1.6855,58.8377,93.2665,72.1489,66.3749,0.0149,0.8767
Pinho_2019f,Plantae,Una_IIFR21,IIFR21,Una_IIFR21_IIFR21,200,fragmented,-15.11340806,-39.13728601,yes,standardized_subsamples,NA,800,42.0402,80.3889,4,1.9122,100.4423,94.285,60.4736,79.5201,0.0831,0.3782
Pinho_2019f,Plantae,Una_IIFR21,IIFR21,Una_IIFR21_IIFR21,200,fragmented,-15.11340806,-39.13728601,yes,standardized_subsamples,NA,1000,65.7324,81.0998,4,1.2338,104.7506,94.8701,53.8097,80.8596,0.0873,0.3443
Pinho_2019f,Plantae,Una_IIFR21,IIFR21,Una_IIFR21_IIFR21,200,fragmented,-15.11340806,-39.13728601,yes,standardized_subsamples,NA,1200,95.6128,82.2293,4,0.86,93.0876,95.5658,49.6531,81.9687,0.0855,0.3624
Pinho_2019f,Plantae,Una_IIFR21,IIFR21,Una_IIFR21_IIFR21,200,fragmented,-15.11340806,-39.13728601,yes,standardized_subsamples,NA,1400,55.5728,79.3056,9,1.4271,96.1003,95.0723,53.1778,78.4822,0.0951,0.2876
Pinho_2019f,Plantae,Una_IIFR21,IIFR21,Una_IIFR21_IIFR21,200,fragmented,-15.11340806,-39.13728601,yes,standardized_subsamples,NA,1600,64.815,78.9812,10,1.2186,75.6033,95.0014,53.9524,78.6332,0.0933,0.2794
Pinho_2019f,Plantae,Una_IIFR21,IIFR21,Una_IIFR21_IIFR21,200,fragmented,-15.11340806,-39.13728601,yes,standardized_subsamples,NA,1800,63.1926,79.2453,13,1.254,75.872,94.8906,54.0327,78.2184,0.0832,0.3604
Pinho_2019f,Plantae,Una_IIFR21,IIFR21,Una_IIFR21_IIFR21,200,fragmented,-15.11340806,-39.13728601,yes,standardized_subsamples,NA,2000,63.9636,80.0772,16,1.2519,72.023,95.0836,52.3677,78.2759,0.0854,0.3488
Pinho_2019f,Plantae,Una_IIICO11,IIICO11,Una_IIICO11_IIICO11,2000,continuous,-15.18375093,-39.06723111,yes,standardized_subsamples,NA,200,14.6264,100,1,6.8369,0,0,0,100,0.0113,0
